,L_MolWt,L_HeavyAtomMolWt,L_ExactMolWt,L_MaxEStateIndex,L_MinEStateIndex,L_MaxAbsEStateIndex,L_MinAbsEStateIndex,L_NumValenceElectrons,L_NumRadicalElectrons,L_MaxPartialCharge,L_MinPartialCharge,L_MaxAbsPartialCharge,L_MinAbsPartialCharge,L_FpDensityMorgan1,L_FpDensityMorgan2,L_FpDensityMorgan3,L_BCUT2D_MWHI,L_BCUT2D_MWLOW,L_BCUT2D_CHGHI,L_BCUT2D_CHGLO,L_BCUT2D_LOGPHI,L_BCUT2D_LOGPLOW,L_BCUT2D_MRHI,L_BCUT2D_MRLOW,L_BalabanJ,L_BertzCT,L_Chi0,L_Chi0n,L_Chi0v,L_Chi1,L_Chi1n,L_Chi1v,L_Chi2n,L_Chi2v,L_Chi3n,L_Chi3v,L_Chi4n,L_Chi4v,L_HallKierAlpha,L_Ipc,L_Kappa1,L_Kappa2,L_Kappa3,L_LabuteASA,L_PEOE_VSA1,L_PEOE_VSA10,L_PEOE_VSA11,L_PEOE_VSA12,L_PEOE_VSA13,L_PEOE_VSA14,L_PEOE_VSA2,L_PEOE_VSA3,L_PEOE_VSA4,L_PEOE_VSA5,L_PEOE_VSA6,L_PEOE_VSA7,L_PEOE_VSA8,L_PEOE_VSA9,L_SMR_VSA1,L_SMR_VSA10,L_SMR_VSA2,L_SMR_VSA3,L_SMR_VSA4,L_SMR_VSA5,L_SMR_VSA6,L_SMR_VSA7,L_SMR_VSA9,L_SlogP_VSA1,L_SlogP_VSA10,L_SlogP_VSA12,L_SlogP_VSA2,L_SlogP_VSA3,L_SlogP_VSA4,L_SlogP_VSA5,L_SlogP_VSA6,L_SlogP_VSA7,L_SlogP_VSA8,L_TPSA,L_EState_VSA1,L_EState_VSA10,L_EState_VSA11,L_EState_VSA2,L_EState_VSA3,L_EState_VSA4,L_EState_VSA5,L_EState_VSA6,L_EState_VSA7,L_EState_VSA8,L_EState_VSA9,L_VSA_EState1,L_VSA_EState10,L_VSA_EState2,L_VSA_EState3,L_VSA_EState4,L_VSA_EState5,L_VSA_EState6,L_VSA_EState7,L_VSA_EState8,L_VSA_EState9,L_FractionCSP3,L_HeavyAtomCount,L_NHOHCount,L_NOCount,L_NumAliphaticCarbocycles,L_NumAliphaticHeterocycles,L_NumAliphaticRings,L_NumAromaticCarbocycles,L_NumAromaticHeterocycles,L_NumAromaticRings,L_NumHAcceptors,L_NumHDonors,L_NumHeteroatoms,L_NumRotatableBonds,L_NumSaturatedCarbocycles,L_NumSaturatedHeterocycles,L_NumSaturatedRings,L_RingCount,L_MolLogP,L_MolMR,L_fr_Al_COO,L_fr_Al_OH,L_fr_Al_OH_noTert,L_fr_ArN,L_fr_Ar_COO,L_fr_Ar_N,L_fr_Ar_NH,L_fr_Ar_OH,L_fr_COO,L_fr_COO2,L_fr_C_O,L_fr_C_O_noCOO,L_fr_C_S,L_fr_Imine,L_fr_NH0,L_fr_NH1,L_fr_NH2,L_fr_N_O,L_fr_Ndealkylation1,L_fr_Ndealkylation2,L_fr_Nhpyrrole,L_fr_SH,L_fr_aldehyde,L_fr_alkyl_halide,L_fr_allylic_oxid,L_fr_amide,L_fr_amidine,L_fr_aniline,L_fr_aryl_methyl,L_fr_azo,L_fr_bicyclic,L_fr_dihydropyridine,L_fr_epoxide,L_fr_ester,L_fr_ether,L_fr_guanido,L_fr_halogen,L_fr_hdrzine,L_fr_hdrzone,L_fr_imide,L_fr_ketone,L_fr_ketone_Topliss,L_fr_lactone,L_fr_methoxy,L_fr_nitrile,L_fr_nitro,L_fr_nitroso,L_fr_piperdine,L_fr_piperzine,L_fr_quatN,L_fr_sulfide,L_fr_sulfone,L_fr_unbrch_alkane,L_fr_urea,L_linkermetalratio,L_Contiguous_Rotable_Bonds,G_catenation
MOF426,184.11999999999998,180.08800000000005,184.00961768800008,9.687009932170518,0.15857601867403046,9.687009932170518,0.9229446644325746,67.33333333333333,5.333333333333333,0.37622538082765544,-0.19907081308439487,0.37622538082765544,0.19907081308439487,1.111111111111111,1.5222222222222221,1.6444444444444446,15.891198143039055,7.66264495349409,1.4482523920964214,-1.8934977059544966,1.40532070360387,-1.9034547794273398,3.871785822066244,-0.5538032809535633,2.3842428239711766,483.8122224641498,13.430599927341644,10.203301085831333,6.203301085831334,8.141621370939431,4.864638977927698,2.925806784285123,1.712002938265704,1.712002938265704,1.0108254009607291,1.0108254009607291,0.5593922348467955,0.5593922348467955,-1.3999999999999997,177806442.36458692,6.816658790598345,6.293855476208873,4.495624652298361,82.13522169671276,0.0,0.0,3.7959519965656408,0.0,0.9541331048217562,8.508165062701117,3.2583806355040745,6.519010470012687,10.023105398050332,0.0,12.097708133156283,22.848254134414393,8.395811222493847,4.569195187234066,28.05668653589872,7.694939878680745,0.9541331048217562,3.322652347298139,0.0,0.0,0.0,40.94130347825485,0.0,0.0,0.0,0.0,10.80853333297489,16.784789098907915,20.70005273277986,7.765553309948614,20.24125074547499,0.0,4.669536124867935,78.45333333333333,35.44111028185271,3.196358122714548,0.0,0.0,0.0,4.5286282040665515,0.0,0.0,0.0,20.884686129469884,16.918932606850515,30.959090515972573,0.0,16.386947713446244,13.754575971028848,-1.6927832746215294,-1.0161812959852725,-2.8459720939680557,0.7784220186586337,5.675900445468563,0.0,0.0,13.333333333333334,0.6666666666666666,5.333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,4.0,0.6666666666666666,5.333333333333333,5.0,0.0,0.0,0.0,0.6666666666666666,0.764366666666667,38.378866666666674,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3.0,3.0
MOF427,253.28099999999984,240.17699999999996,253.09770265600025,10.175424317103385,-2.719115173847318,10.175424317103385,0.32348653098878544,95.0,0.0,0.22008146186105404,-0.4041098411587559,0.4041098411587559,0.22008146186105404,0.8551136363636364,1.3011363636363638,1.7386363636363638,11.87426432414619,-0.1412289747488516,0.27170646481843114,-2.483504576853945,0.29891376962485405,-2.4106473347802817,2.239849038044387,-0.9075895651546939,2.6400019814709084,1207.4377291446394,24.49711733102786,22.210923771927643,9.210923771927643,14.625012543212916,11.434530569677621,5.026282279213758,3.393688068440171,3.393688068440171,2.2870962379193633,2.2870962379193633,1.4786058547051586,1.4786058547051586,-2.4899999999999993,125289676.29116198,4.133439027237623,4.647648630444541,1.9337656655797337,128.0230958644263,9.675907838898567,1.3707585561702202,0.0,0.0,1.4311996572326342,5.969305287951849,0.0,9.77851570501903,0.0,0.0,24.16967483065318,29.88640523878406,11.979893908996823,32.4955345340873,26.35244804922167,5.969305287951849,1.4311996572326342,9.551078168738563,0.0,12.869784585645323,0.0,70.5833798090036,0.0,0.0,0.0,0.0,20.629191647797626,6.496859684315945,21.983077141394315,27.616564759443847,48.60030266760929,0.0,1.4311996572326342,55.12,89.42246968260078,4.794537184071822,0.0,4.567099647791355,0.0,0.0,0.0,0.0,0.0,10.092786712054421,17.880302331275274,104.19193547500676,0.0,15.40210883309663,3.2178415532879825,-2.1320049998137875,-1.421924603174603,-5.687778965499525,-5.131478956315718,-3.772031669921056,0.0,0.1111111111111111,19.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,1.0,4.0,3.5,0.0,0.0,0.0,3.0,2.3539600000000007,69.70830000000004,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3.5,0.0
MOF428,236.24233333333325,225.4903333333333,236.07400466133348,10.7165889462781,-2.2026540847820617,10.7165889462781,0.434112671817698,88.0,0.0,0.2586598362950504,-0.42859166751846756,0.42859166751846756,0.2586598362950504,0.9424603174603176,1.503968253968254,2.0873015873015874,12.24150440824984,-0.12418606948811066,0.46783800347494076,-2.420407741647183,0.5154100963963775,-2.3497475806771635,2.6874876643787773,-0.836119922290993,2.8604879875806155,1048.4951060620876,21.612217151568107,19.18494690190358,8.518280235236913,13.060956905525666,9.834018100403565,4.623020379785081,3.1624303646702905,3.1624303646702905,2.1399802554341965,2.1399802554341965,1.389998742606907,1.389998742606907,-2.4466666666666663,25018996.903063763,4.158900756080273,4.122226144471509,1.7281928474289308,116.34629223874076,9.856477353337185,0.9138390374468135,0.0,0.0,1.9082662096435123,7.959073717269132,0.0,9.715368592727236,0.0,0.0,24.16967483065318,25.419057140164977,7.072756901884403,28.114174462863303,25.998207024494096,7.959073717269132,1.9082662096435123,6.367385445825708,0.0,6.45554808998709,0.0,66.4402077587702,0.0,0.0,0.0,0.0,21.138203417904457,4.331239789543964,21.9551685650374,21.310771070127604,44.48503919373278,0.0,1.9082662096435123,61.61333333333332,80.85482956602642,6.392716245429096,0.0,3.0447330985275696,0.0,0.0,0.0,0.0,0.0,10.134396602107756,14.702012733898897,83.88072974428572,0.0,18.154369588021584,4.290455404383977,-1.823547749882526,-1.8958994708994705,-5.233832962905406,-1.9428657756040213,-2.4016309996220726,0.0,0.05882352941176471,17.666666666666668,1.3333333333333333,4.0,0.0,0.0,0.0,2.0,0.6666666666666666,2.6666666666666665,4.0,1.3333333333333333,4.0,2.6666666666666665,0.0,0.0,0.0,2.6666666666666665,2.0053933333333336,63.30940000000002,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,2.6666666666666665,0.0
MOF429,335.7669999999997,319.639,335.0809568318204,11.205361072950845,-3.9392513548484707,11.205361072950845,0.31893040641417225,123.0,2.0,0.08143101825027046,-0.550100381255294,0.550100381255294,0.08143101825027046,0.9981060606060607,1.3901515151515151,1.7386363636363638,11.353119558330505,-0.17960339235637374,2.358274108020443e-17,-2.5930749662398926,0.10285790729613709,-2.622796449400136,1.4724778631234243,-0.9142396706132945,2.89666243717895,1127.4586540434675,31.00555349946514,26.905384825864594,11.661313771883052,17.24957043532143,13.597119603932214,5.9750840769414415,3.605537980135018,3.9835024531442453,2.09710356609557,2.370601228073035,1.243635237030615,1.4698873398819265,-2.08,52857992.09870678,5.791538329431767,7.966585272665314,4.988587494362803,162.00208309852823,29.60194861952601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,6.052071746035566,29.4263590812318,54.820254725578266,29.360824046997685,41.7342660565486,23.539550466136212,0.0,9.799819461700956,0.0,18.09898931006617,12.99371936863189,54.696053446518015,0.0,10.213054789681411,0.0,11.600939890232516,40.08528891364395,9.589074368143644,13.04161609022852,34.67798670138228,41.6544373562895,0.0,0.0,86.74000000000001,97.72737270111978,19.802129157825057,0.0,9.799819461700956,0.0,0.0,0.0,0.0,0.0,0.0,33.533076788956045,127.01397366343667,6.080613823614589,21.772861333073344,19.009090253947377,-2.313394011925758,-5.235703026602819,-4.02363705435878,-10.847157479800572,-10.762203056939626,0.0,0.3125,23.0,0.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,7.0,6.5,0.0,0.0,0.0,2.0,-0.5693199999999989,80.77700000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,1.0
MOF430,678.6520000000011,656.4760000000002,678.1336619836406,12.181540852393695,-2.23724120304599,12.181540852393695,0.8422218023011669,250.0,0.0,0.07148181479946683,-0.5448151129766629,0.5448151129766629,0.07148181479946683,0.34615384615384615,0.6346153846153846,0.9615384615384615,12.985428590907357,-0.09034308327453038,0.9205382654845609,-2.4688659800466497,0.9089997778683948,-2.2845687048437404,4.16402951075568,-0.4013463877435736,1.8706684360942916,3437.7687975349972,55.40341184434355,47.265986323710905,25.265986323710905,34.320508075688764,25.382993161855453,14.382993161855453,10.649829914261058,10.649829914261058,7.691496580927722,7.691496580927722,5.4082482904638605,5.4082482904638605,-7.319999999999998,3181585069481920.5,15.702875574276646,12.223615264303984,5.264107578601101,325.8759412893323,39.60425831565011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.84837415326595,111.1636006024793,0.0,54.033909387552285,69.76094655139498,23.877221151807397,0.0,0.0,0.0,0.0,0.0,232.01197475574537,0.0,20.426109579362823,0.0,0.0,23.877221151807397,0.0,99.07876318715272,49.334836972032164,132.93321156859255,0.0,0.0,160.51999999999998,255.88919590755273,47.828809652671445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.932136898723517,198.91504602976678,0.0,48.72616340957478,43.32579697466289,-13.974683839139937,-8.94896481218396,-28.710024429347335,0.0,0.0,0.0,0.0,52.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,8.0,1.6818199999999994,176.24199999999962,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,1.0,0.0
MOF431,404.31,394.2300000000002,404.0422870197301,11.993561772989981,-2.2888390922151602,11.993561772989981,1.033585390946502,150.0,0.0,0.3352021123071539,-0.5448147308133137,0.5448147308133137,0.3352021123071539,0.8,1.3666666666666667,1.9333333333333333,14.011145526556238,-0.09025553336584086,1.002774017856315,-2.346447105561438,0.9372350823183895,-2.3254775409539916,4.277224021888497,-0.7355913271288574,2.6446150541362274,1691.807535660362,30.538569215355242,24.213199919210865,14.213199919210863,18.502789292945486,12.488455047819274,7.580206757355411,5.360240110886028,5.360240110886028,3.5269067775526945,3.5269067775526945,2.2552697099860484,2.2552697099860484,-4.53,213673298.3364276,10.862492697120063,7.837762111581905,3.8512605647418487,182.18440663892235,34.8120019278448,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,4.9839785209472085,4.794537184071822,0.0,0.0,18.127256122989884,40.86002930574416,34.5995963884175,35.80819436108453,51.943366117448626,23.877221151807397,1.4311996572326342,4.9839785209472085,0.0,0.0,0.0,99.15033330884854,0.0,15.319582184522117,0.0,0.0,33.97000786386182,0.0,44.507611933575966,31.514975741819264,54.642721375272586,0.0,1.4311996572326342,170.57999999999998,123.02755446065595,34.4977309208094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.092786712054421,13.768026662764614,79.93677096034385,0.0,50.67758643163748,38.99880075397755,-9.521167312453663,-8.459332861246088,-8.866294281453252,-2.2663636908058806,0.0,0.0,0.0,30.0,1.0,9.0,0.0,0.0,0.0,2.0,1.0,3.0,9.0,1.0,9.0,6.0,0.0,0.0,0.0,3.0,-1.7745799999999985,91.35180000000008,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
MOF432,350.2699999999999,342.2060000000001,350.0536405158201,12.97687106324011,-2.203593823532773,12.97687106324011,0.33821271101033057,129.0,1.0,0.2551590505927275,-0.5448133915994815,0.5448133915994815,0.2551590505927275,0.9615384615384616,1.6923076923076923,2.3461538461538463,14.041629201660815,-0.09034287558800261,1.0030462223770407,-2.344403355615264,0.9667206340679256,-2.373458312464231,4.139570287080636,-0.4019147982225349,2.253733125823859,1292.2689197341053,25.643381700969833,20.277309429819105,12.277309429819107,15.822050080392865,10.462261512659532,6.515047917159575,4.417969954113943,4.417969954113943,2.7397580415510188,2.7397580415510188,1.648983683048632,1.648983683048632,-4.08,22027856.45914356,9.41538633551297,6.807566278149764,3.533882481490792,156.69538580575755,25.111942511113433,0.0,1.4118420783282006,5.835619785757269,5.907179729351506,0.0,4.794537184071822,0.0,0.0,10.527198922850108,12.08483741532659,51.785502359177364,16.814289258077554,21.533920469095236,35.603818313416625,23.681410091012474,0.0,5.425791397110385,15.547913363206625,0.0,5.309813353288376,70.23812319511461,0.0,20.948659540080172,0.0,0.0,23.681410091012474,0.0,27.941192241471544,23.978921445407003,57.84484431684969,1.4118420783282006,0.0,160.54,88.08391350036982,24.596666341896878,0.0,11.145433139045645,0.0,0.0,0.0,0.0,0.0,20.97370476031701,11.007151971519741,63.759038640691294,0.0,35.71473807447819,32.16627712685856,-1.9891491081156254,-6.462369997783609,-7.5218680694621405,0.0,0.0,0.0,0.0,26.0,1.0,10.0,0.0,1.0,1.0,2.0,0.0,2.0,8.0,1.0,10.0,5.0,0.0,0.0,0.0,3.0,-1.2867499999999998,81.13720000000004,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,3.0,0.0
MOF433,350.2699999999999,342.2060000000001,350.0536405158201,12.97687106324011,-2.203593823532773,12.97687106324011,0.33821271101033057,129.0,1.0,0.2551590505927275,-0.5448133915994815,0.5448133915994815,0.2551590505927275,0.9615384615384616,1.6923076923076923,2.3461538461538463,14.041629201660815,-0.09034287558800261,1.0030462223770407,-2.344403355615264,0.9667206340679256,-2.373458312464231,4.139570287080636,-0.4019147982225349,2.253733125823859,1292.2689197341053,25.643381700969833,20.277309429819105,12.277309429819107,15.822050080392865,10.462261512659532,6.515047917159575,4.417969954113943,4.417969954113943,2.7397580415510188,2.7397580415510188,1.648983683048632,1.648983683048632,-4.08,22027856.45914356,9.41538633551297,6.807566278149764,3.533882481490792,156.69538580575755,25.111942511113433,0.0,1.4118420783282006,5.835619785757269,5.907179729351506,0.0,4.794537184071822,0.0,0.0,10.527198922850108,12.08483741532659,51.785502359177364,16.814289258077554,21.533920469095236,35.603818313416625,23.681410091012474,0.0,5.425791397110385,15.547913363206625,0.0,5.309813353288376,70.23812319511461,0.0,20.948659540080172,0.0,0.0,23.681410091012474,0.0,27.941192241471544,23.978921445407003,57.84484431684969,1.4118420783282006,0.0,160.54,88.08391350036982,24.596666341896878,0.0,11.145433139045645,0.0,0.0,0.0,0.0,0.0,20.97370476031701,11.007151971519741,63.759038640691294,0.0,35.71473807447819,32.16627712685856,-1.9891491081156254,-6.462369997783609,-7.5218680694621405,0.0,0.0,0.0,0.0,26.0,1.0,10.0,0.0,1.0,1.0,2.0,0.0,2.0,8.0,1.0,10.0,5.0,0.0,0.0,0.0,3.0,-1.2867499999999998,81.13720000000004,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,3.0,0.0
MOF434,350.2699999999999,342.2060000000001,350.0536405158201,12.97687106324011,-2.203593823532773,12.97687106324011,0.33821271101033057,129.0,1.0,0.2551590505927275,-0.5448133915994815,0.5448133915994815,0.2551590505927275,0.9615384615384616,1.6923076923076923,2.3461538461538463,14.041629201660815,-0.09034287558800261,1.0030462223770407,-2.344403355615264,0.9667206340679256,-2.373458312464231,4.139570287080636,-0.4019147982225349,2.253733125823859,1292.2689197341053,25.643381700969833,20.277309429819105,12.277309429819107,15.822050080392865,10.462261512659532,6.515047917159575,4.417969954113943,4.417969954113943,2.7397580415510188,2.7397580415510188,1.648983683048632,1.648983683048632,-4.08,22027856.45914356,9.41538633551297,6.807566278149764,3.533882481490792,156.69538580575755,25.111942511113433,0.0,1.4118420783282006,5.835619785757269,5.907179729351506,0.0,4.794537184071822,0.0,0.0,10.527198922850108,12.08483741532659,51.785502359177364,16.814289258077554,21.533920469095236,35.603818313416625,23.681410091012474,0.0,5.425791397110385,15.547913363206625,0.0,5.309813353288376,70.23812319511461,0.0,20.948659540080172,0.0,0.0,23.681410091012474,0.0,27.941192241471544,23.978921445407003,57.84484431684969,1.4118420783282006,0.0,160.54,88.08391350036982,24.596666341896878,0.0,11.145433139045645,0.0,0.0,0.0,0.0,0.0,20.97370476031701,11.007151971519741,63.759038640691294,0.0,35.71473807447819,32.16627712685856,-1.9891491081156254,-6.462369997783609,-7.5218680694621405,0.0,0.0,0.0,0.0,26.0,1.0,10.0,0.0,1.0,1.0,2.0,0.0,2.0,8.0,1.0,10.0,5.0,0.0,0.0,0.0,3.0,-1.2867499999999998,81.13720000000004,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,0.0
MOF435,350.2699999999999,342.2060000000001,350.0536405158201,12.97687106324011,-2.203593823532773,12.97687106324011,0.33821271101033057,129.0,1.0,0.2551590505927275,-0.5448133915994815,0.5448133915994815,0.2551590505927275,0.9615384615384616,1.6923076923076923,2.3461538461538463,14.041629201660815,-0.09034287558800261,1.0030462223770407,-2.344403355615264,0.9667206340679256,-2.373458312464231,4.139570287080636,-0.4019147982225349,2.253733125823859,1292.2689197341053,25.643381700969833,20.277309429819105,12.277309429819107,15.822050080392865,10.462261512659532,6.515047917159575,4.417969954113943,4.417969954113943,2.7397580415510188,2.7397580415510188,1.648983683048632,1.648983683048632,-4.08,22027856.45914356,9.41538633551297,6.807566278149764,3.533882481490792,156.69538580575755,25.111942511113433,0.0,1.4118420783282006,5.835619785757269,5.907179729351506,0.0,4.794537184071822,0.0,0.0,10.527198922850108,12.08483741532659,51.785502359177364,16.814289258077554,21.533920469095236,35.603818313416625,23.681410091012474,0.0,5.425791397110385,15.547913363206625,0.0,5.309813353288376,70.23812319511461,0.0,20.948659540080172,0.0,0.0,23.681410091012474,0.0,27.941192241471544,23.978921445407003,57.84484431684969,1.4118420783282006,0.0,160.54,88.08391350036982,24.596666341896878,0.0,11.145433139045645,0.0,0.0,0.0,0.0,0.0,20.97370476031701,11.007151971519741,63.759038640691294,0.0,35.71473807447819,32.16627712685856,-1.9891491081156254,-6.462369997783609,-7.5218680694621405,0.0,0.0,0.0,0.0,26.0,1.0,10.0,0.0,1.0,1.0,2.0,0.0,2.0,8.0,1.0,10.0,5.0,0.0,0.0,0.0,3.0,-1.2867499999999998,81.13720000000004,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,0.0
MOF436,138.102,134.06999999999996,138.01966656791,10.873333333333335,-1.844814814814815,10.873333333333335,0.2945370370370375,52.0,0.0,0.18050965312815154,-0.6186929222761114,0.6186929222761114,0.18050965312815154,1.8,2.5,3.1,13.541268961154943,-0.0903037833834213,0.6708496695123227,-2.212179664124302,0.6903213619040738,-2.4334772516961847,3.4127279748921975,-0.8044618314687492,3.682463305848331,391.02302318834774,11.04145188432738,8.671958466891546,4.671958466891547,6.374785217660715,4.288036071798876,2.2880360717988766,1.4304418610252887,1.4304418610252887,0.7690180358994383,0.7690180358994383,0.3746115671059613,0.3746115671059613,-1.58,971.5503877581306,3.005223044230256,2.344994095834573,1.2226169416633605,62.54987480602043,15.108317603689818,2.7415171123404405,12.345790421629522,0.0,0.0,0.0,0.0,0.0,4.7304076419062255,0.0,0.0,0.0,17.648288907023584,8.71082240029229,20.114506445499632,5.969305287951849,0.0,0.0,0.0,0.0,0.0,35.201332353430395,0.0,9.836935036746931,0.0,0.0,5.969305287951849,0.0,10.770704516474286,10.277571408752703,24.430627836956113,0.0,0.0,67.07,35.963384616604955,15.108317603689818,0.0,4.7304076419062255,0.0,0.0,0.0,0.0,0.0,0.0,5.483034224680881,27.817129629629626,0.0,10.429259259259258,21.302592592592593,-0.9100925925925922,-1.844814814814815,-1.831481481481481,-1.9625925925925918,0.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,-1.37121,29.466499999999996,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
